shard_index,source_shard_dir,block_id,arm,accept,complete_pairs,required_pairs,selected_coordinates_observed,selected_coordinates_total,min_pair_support,matched_surface_count,selected_surface_count,checksum_valid,bits_match_condition,forbidden_public_surface_count,format_scrub_mode
13,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_13,shard_13_block_13,wrong_key,False,0,8,0,16,0,0,0,False,False,3,all
13,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_13,shard_13_block_13,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,all
13,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_13,shard_13_block_13,raw,False,0,8,0,16,0,0,0,False,False,2,all
13,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_13,shard_13_block_13,protected,False,0,8,0,16,0,0,0,False,False,3,none
13,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_13,shard_13_block_13,wrong_key,False,0,8,0,16,0,0,0,False,False,3,none
13,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_13,shard_13_block_13,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,none
13,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_13,shard_13_block_13,raw,False,0,8,0,16,0,0,0,False,False,2,none
14,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_14,shard_14_block_14,protected,False,0,8,0,16,0,0,0,False,False,4,all
14,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_14,shard_14_block_14,wrong_key,False,0,8,0,16,0,0,0,False,False,4,all
14,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_14,shard_14_block_14,wrong_payload,False,0,8,0,16,0,0,0,False,False,4,all
14,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_14,shard_14_block_14,raw,False,0,8,0,16,0,0,0,False,False,3,all
14,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_14,shard_14_block_14,protected,False,0,8,0,16,0,0,0,False,False,4,none
14,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_14,shard_14_block_14,wrong_key,False,0,8,0,16,0,0,0,False,False,4,none
14,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_14,shard_14_block_14,wrong_payload,False,0,8,0,16,0,0,0,False,False,4,none
14,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_14,shard_14_block_14,raw,False,0,8,0,16,0,0,0,False,False,3,none
15,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_15,shard_15_block_15,protected,False,0,8,0,16,0,0,0,False,False,1,all
15,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_15,shard_15_block_15,wrong_key,False,0,8,0,16,0,0,0,False,False,1,all
15,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_15,shard_15_block_15,wrong_payload,False,0,8,0,16,0,0,0,False,False,1,all
15,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_15,shard_15_block_15,raw,False,0,8,0,16,0,0,0,False,False,1,all
15,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_15,shard_15_block_15,protected,False,0,8,0,16,0,0,0,False,False,1,none
15,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_15,shard_15_block_15,wrong_key,False,0,8,0,16,0,0,0,False,False,1,none
15,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_15,shard_15_block_15,wrong_payload,False,0,8,0,16,0,0,0,False,False,1,none
15,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_15,shard_15_block_15,raw,False,0,8,0,16,0,0,0,False,False,1,none
16,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_16,shard_16_block_16,protected,False,0,8,0,16,0,0,0,False,False,2,all
16,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_16,shard_16_block_16,wrong_key,False,0,8,0,16,0,0,0,False,False,2,all
16,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_16,shard_16_block_16,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,all
16,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_16,shard_16_block_16,raw,False,0,8,0,16,0,0,0,False,False,2,all
16,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_16,shard_16_block_16,protected,False,0,8,0,16,0,0,0,False,False,2,none
16,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_16,shard_16_block_16,wrong_key,False,0,8,0,16,0,0,0,False,False,2,none
16,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_16,shard_16_block_16,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,none
16,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_16,shard_16_block_16,raw,False,0,8,0,16,0,0,0,False,False,2,none
17,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_17,shard_17_block_17,protected,False,0,8,0,16,0,0,0,False,False,1,all
17,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_17,shard_17_block_17,wrong_key,False,0,8,0,16,0,0,0,False,False,1,all
17,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_17,shard_17_block_17,wrong_payload,False,0,8,0,16,0,0,0,False,False,1,all
17,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_17,shard_17_block_17,raw,False,0,8,0,16,0,0,0,False,False,2,all
17,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_17,shard_17_block_17,protected,False,0,8,0,16,0,0,0,False,False,1,none
17,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_17,shard_17_block_17,wrong_key,False,0,8,0,16,0,0,0,False,False,1,none
17,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_17,shard_17_block_17,wrong_payload,False,0,8,0,16,0,0,0,False,False,1,none
17,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_17,shard_17_block_17,raw,False,0,8,0,16,0,0,0,False,False,2,none
18,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_18,shard_18_block_18,protected,False,0,8,0,16,0,0,0,False,False,1,all
18,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_18,shard_18_block_18,wrong_key,False,0,8,0,16,0,0,0,False,False,1,all
18,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_18,shard_18_block_18,wrong_payload,False,0,8,0,16,0,0,0,False,False,1,all
18,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_18,shard_18_block_18,raw,False,0,8,0,16,0,0,0,False,False,0,all
18,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_18,shard_18_block_18,protected,False,0,8,0,16,0,0,0,False,False,1,none
18,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_18,shard_18_block_18,wrong_key,False,0,8,0,16,0,0,0,False,False,1,none
18,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_18,shard_18_block_18,wrong_payload,False,0,8,0,16,0,0,0,False,False,1,none
18,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_18,shard_18_block_18,raw,False,0,8,0,16,0,0,0,False,False,0,none
19,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_19,shard_19_block_19,protected,False,0,8,0,16,0,0,0,False,False,2,all
19,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_19,shard_19_block_19,wrong_key,False,0,8,0,16,0,0,0,False,False,2,all
19,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_19,shard_19_block_19,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,all
19,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_19,shard_19_block_19,raw,False,0,8,0,16,0,0,0,False,False,3,all
19,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_19,shard_19_block_19,protected,False,0,8,0,16,0,0,0,False,False,2,none
19,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_19,shard_19_block_19,wrong_key,False,0,8,0,16,0,0,0,False,False,2,none
19,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_19,shard_19_block_19,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,none
19,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_19,shard_19_block_19,raw,False,0,8,0,16,0,0,0,False,False,3,none
20,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_20,shard_20_block_20,protected,False,0,8,0,16,0,0,0,False,False,2,all
20,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_20,shard_20_block_20,wrong_key,False,0,8,0,16,0,0,0,False,False,2,all
20,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_20,shard_20_block_20,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,all
20,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_20,shard_20_block_20,raw,False,0,8,0,16,0,0,0,False,False,2,all
20,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_20,shard_20_block_20,protected,False,0,8,0,16,0,0,0,False,False,2,none
20,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_20,shard_20_block_20,wrong_key,False,0,8,0,16,0,0,0,False,False,2,none
20,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_20,shard_20_block_20,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,none
20,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_20,shard_20_block_20,raw,False,0,8,0,16,0,0,0,False,False,2,none
21,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_21,shard_21_block_21,protected,False,0,8,0,16,0,0,0,False,False,0,all
