shard_index,source_shard_dir,block_id,arm,source_condition,accept,accept_ignoring_quality,complete_pairs,required_pairs,decoded_bits,expected_bits,bits_match_condition,checksum_valid,forbidden_public_surface_count,duplicate_response_hash_count
82,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_82,shard_82_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
82,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_82,shard_82_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
82,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_82,shard_82_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
83,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_83,shard_83_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
83,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_83,shard_83_block_00,raw,raw,False,False,6,8,0110--11,10100101,False,False,0,0
83,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_83,shard_83_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
83,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_83,shard_83_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
83,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_83,shard_83_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
84,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_84,shard_84_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
84,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_84,shard_84_block_00,raw,raw,False,False,7,8,0110-111,10100101,False,False,0,0
84,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_84,shard_84_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
84,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_84,shard_84_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
84,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_84,shard_84_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
85,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_85,shard_85_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
85,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_85,shard_85_block_00,raw,raw,False,False,6,8,01-001-1,10100101,False,False,0,0
85,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_85,shard_85_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
85,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_85,shard_85_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
85,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_85,shard_85_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
86,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_86,shard_86_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
86,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_86,shard_86_block_00,raw,raw,False,False,7,8,01000-11,10100101,False,False,0,0
86,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_86,shard_86_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
86,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_86,shard_86_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
86,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_86,shard_86_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
87,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_87,shard_87_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
87,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_87,shard_87_block_00,raw,raw,False,False,5,8,01-001--,10100101,False,False,0,0
87,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_87,shard_87_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
87,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_87,shard_87_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
87,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_87,shard_87_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
88,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_88,shard_88_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
88,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_88,shard_88_block_00,raw,raw,False,False,4,8,01-0---1,10100101,False,False,0,0
88,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_88,shard_88_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
88,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_88,shard_88_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
88,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_88,shard_88_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
89,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_89,shard_89_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
89,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_89,shard_89_block_00,raw,raw,False,False,6,8,01-000-1,10100101,False,False,0,0
89,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_89,shard_89_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
89,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_89,shard_89_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
89,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_89,shard_89_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
90,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_90,shard_90_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
90,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_90,shard_90_block_00,raw,raw,False,False,5,8,01-0--11,10100101,False,False,0,0
90,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_90,shard_90_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
90,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_90,shard_90_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
90,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_90,shard_90_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
91,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_91,shard_91_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
91,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_91,shard_91_block_00,raw,raw,False,False,5,8,01-0-1-1,10100101,False,False,0,0
91,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_91,shard_91_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
91,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_91,shard_91_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
91,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_91,shard_91_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
92,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_92,shard_92_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
92,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_92,shard_92_block_00,raw,raw,False,False,7,8,01-00011,10100101,False,False,0,0
92,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_92,shard_92_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
92,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_92,shard_92_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
92,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_92,shard_92_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
93,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_93,shard_93_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
93,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_93,shard_93_block_00,raw,raw,False,False,7,8,01-00111,10100101,False,False,0,0
93,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_93,shard_93_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
93,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_93,shard_93_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
93,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_93,shard_93_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
94,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_94,shard_94_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
94,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_94,shard_94_block_00,raw,raw,False,False,6,8,01-001-1,10100101,False,False,0,0
94,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_94,shard_94_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
94,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_94,shard_94_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
94,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_94,shard_94_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
95,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_95,shard_95_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
95,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_95,shard_95_block_00,raw,raw,False,False,6,8,-100-011,10100101,False,False,0,0
95,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_95,shard_95_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
95,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_95,shard_95_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
95,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_95,shard_95_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
